custom_id,text,classificacao,source
faketweetbr_train_234,Israel doa 15 helicópteros AH 64 para o Brasil graças ao empenho de Bolsonaro.,fake,train
faketweetbr_train_235,Israel doou 15 helicópteros AH-64.,fake,train
faketweetbr_train_236,Israel doou helicópteros AH-64 para o Brasil.,fake,train
faketweetbr_train_237,Foram 73 milhões em alta tecnologia no salão de beleza para o cabelo da @dilmabr.,fake,train
faketweetbr_train_238,Israel doou 15 helicópteros AH-64 Apache ao Brasil.,fake,train
faketweetbr_train_239,Bolsonaro quer acabar com mais de 8.000 radares; o senador Fabiano Contarato (REDE) entrou com pedido na Justiça para obrigar o governo a implantar os radares.,fake,train
faketweetbr_train_240,"É de uma irresponsabilidade bem grande propagar, sem comprovação científica, que Aranto curou uma paciente de câncer supostamente em estado terminal.",true,train
faketweetbr_train_241,Estão postando uma montagem dizendo que um homem com camisa do Lula é o miliciano assassino da Marielle e infiltrado do PT.,true,train
faketweetbr_train_242,Aranto é uma planta que cura câncer.,fake,train
faketweetbr_train_243,Israel doou 15 helicópteros AH-64 ao Brasil.,fake,train
faketweetbr_train_244,A planta de aranto não cura câncer.,true,train
faketweetbr_train_245,Marina Silva tenta derrubar a ordem de Bolsonaro sobre os radares novos nas estradas.,fake,train
faketweetbr_train_246,O presidente manda tirar os radares e Marina Silva manda colocar; o presidente não manda em nada.,fake,train
faketweetbr_train_247,Foram entregues R$ 73 milhões a um salão de beleza.,fake,train
faketweetbr_train_248,A revista Forbes revela que Lula tem fortuna bilionária e é um dos mais ricos do mundo.,fake,train
faketweetbr_train_249,A revista Forbes revela que Lula tem fortuna bilionária e é um dos mais ricos do mundo.,fake,train
faketweetbr_train_250,Revista Forbes revela que Lula tem fortuna bilionária e é um dos mais ricos do mundo.,fake,train
faketweetbr_train_251,Salão de beleza recebeu R$ 73 milhões por serviços de tecnologia no governo Dilma.,fake,train
faketweetbr_train_252,"Segundo a revista americana Forbes, Lula tem um patrimônio de 2 bilhões de dólares.",fake,train
faketweetbr_train_253,O exército de Israel faz doação de helicópteros pra ajudar no policiamento ostensivo no Rio de Janeiro.,fake,train
faketweetbr_train_254,"Segundo a Forbes em 2006, Lula tinha uma fortuna de 2 bilhões.",fake,train
faketweetbr_train_255,Forbes esclarece viral que colocava Lula entre bilionários do ano.,true,train
faketweetbr_train_256,É falso que Dilma Rousseff gastou R$ 73 milhões em salão de beleza.,true,train
faketweetbr_train_257,O Brasil comprou ou ganhou de Israel 15 helicópteros militares.,true,train
faketweetbr_train_258,Dilma gastaria 73 milhões de reais em salão de beleza.,fake,train
faketweetbr_train_259,O aranto cura cancer.,fake,train
faketweetbr_train_260,Procurei o link da Forbes “dando esses bilhões pro Lula” e não encontrei; vocês propagam fakenews sem checar a fonte.,true,train
faketweetbr_train_261,É falso que Lula aparece na lista dos mais ricos do mundo da revista Forbes.,true,train
faketweetbr_train_262,É falso que Dilma gastou R$ 73 milhões em salão de beleza.,true,train
faketweetbr_train_263,É falso que Israel doou 15 helicópteros ao Brasil; o vídeo mostra uma aeronave turca.,true,train
faketweetbr_train_264,É falso que Israel doou ao Brasil 15 helicópteros; vídeo mostra aeronave turca.,true,train
faketweetbr_train_265,O corte das verbas estatais de publicidade para o grupo Globo pelo jeito será fatal.,fake,train
faketweetbr_train_266,O presidente Jair Messias Bolsonaro e o general Mourão cortaram verbas para a Rede Globo.,fake,train
faketweetbr_train_267,"G. Mourão corta 100% das verbas das mídias; Folha de S.Paulo, Estadão, GloboNews e O Globo podem decretar falência em alguns dias, e a Globo também será drasticamente afetada, perdendo cerca de 40% do orçamento total, o que resultará na demissão de artistas e apresentadores.",fake,train
faketweetbr_train_268,"Afirma que dois políticos foram os mandantes do atentado, com um repasse de R$ 50.000,00 ao autor e a presença dele no gabinete de uma delas uma semana antes.",fake,train
faketweetbr_train_269,"Houve um repasse de R$ 50.000,00 da conta de Jean Wyllys para a conta de Adélio Bispo, e Jean Wyllys e Maria do Rosário são os mandantes do atentado.",fake,train
faketweetbr_train_270,É falso que Jair Bolsonaro foi escolhido personalidade do ano pela Revista Time.,true,train
faketweetbr_train_271,Jair Bolsonaro não foi eleito Personalidade do Ano pela revista Time.,true,train
faketweetbr_train_272,Jair Bolsonaro é personalidade do ano e top 100 da revista Time.,fake,train
faketweetbr_train_273,Jair Bolsonaro não foi eleito Personalidade do Ano pela revista Time.,true,train
faketweetbr_train_274,"Jair Messias Bolsonaro é o único brasileiro entre os 100 mais influentes da revista Time, por “ruptura com a corrupção”.",fake,train
faketweetbr_train_275,"A revista americana TIME incluiu Jair Bolsonaro para concorrer à PERSONALIDADE DO ANO e ele tem apenas 3% de ""YES"" e 97% de ""NO"".",fake,train
faketweetbr_train_276,Jair Bolsonaro não foi eleito Personalidade do Ano pela revista Time.,true,train
faketweetbr_train_277,"É #FAKE a foto da capa da revista Time com o presidente eleito Jair Bolsonaro como “personalidade do ano”; em 2018, a Time escolheu os jornalistas mortos e presos como “Pessoa do Ano”.",true,train
faketweetbr_train_278,Bicarbonato de sódio ajudaria na cura do câncer e o câncer é um fungo.,true,train
